,0,ID,Mileage,Age,Drive-City,Drive-Highway,Drive-Rural,First New,Gender,Income,Education,Conquest,Consumer Reports,Knowledgeable,Fuel Grade,Grade,Marital Status_Divorced/Widowed/Separated,Marital Status_Living With Sig Oth/Dom Prtnr,Marital Status_Married,Marital Status_Single/Not Married
10391,4,50326,2,60,1,0,0,0,1,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10392,6,36928,1,72,1,1,1,1,0,2,2,1,0,0,1,3,1.0,0.0,0.0,0.0
10393,5,20913,2,47,0,1,0,0,1,5,2,0,0,0,1,1,0.0,0.0,0.0,1.0
10394,6,17885,2,66,0,0,1,0,0,3,4,0,0,0,3,3,0.0,0.0,1.0,0.0
10395,4,23131,2,64,0,1,0,0,1,2,4,1,0,0,1,3,0.0,0.0,1.0,0.0
10396,0,14599,1,59,1,1,0,0,1,4,1,0,0,0,1,2,1.0,0.0,0.0,0.0
10397,5,35064,1,49,1,0,0,0,1,2,4,0,0,0,1,1,1.0,0.0,0.0,0.0
10398,0,44455,2,58,0,0,1,0,0,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10399,4,7291,2,61,0,1,0,0,1,5,3,1,0,0,1,1,1.0,0.0,0.0,0.0
10400,7,49870,2,36,1,1,0,1,1,3,4,1,1,1,1,1,0.0,0.0,1.0,0.0
10401,5,41346,2,52,1,0,0,1,1,3,2,0,0,0,1,1,0.0,0.0,0.0,1.0
10402,0,23924,2,54,0,1,1,0,0,4,6,1,0,0,1,3,0.0,0.0,1.0,0.0
10403,3,33695,2,22,1,1,1,1,1,5,3,1,0,0,1,1,0.0,0.0,1.0,0.0
10404,4,45229,2,65,1,0,0,0,1,3,4,0,0,0,1,3,0.0,0.0,0.0,1.0
10405,1,10455,2,43,0,1,0,0,0,3,2,1,1,1,3,2,0.0,0.0,1.0,0.0
10406,4,36360,1,63,1,1,1,0,0,2,5,0,0,0,3,3,0.0,1.0,0.0,0.0
10407,6,13310,1,69,0,0,1,0,0,2,3,0,0,0,1,2,1.0,0.0,0.0,0.0
10408,6,8381,2,67,0,0,1,1,0,3,4,1,0,0,1,1,0.0,0.0,1.0,0.0
10409,4,44194,2,60,1,0,0,0,0,4,3,1,0,0,1,3,0.0,1.0,0.0,0.0
10410,6,8291,2,72,1,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
10411,6,40638,2,66,1,0,0,0,1,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
10412,0,2074,2,58,0,0,1,1,0,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
10413,6,12978,2,70,0,1,0,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
10414,0,55074,1,55,0,0,1,1,0,4,5,1,0,0,1,1,0.0,0.0,1.0,0.0
10415,6,56131,1,66,1,0,0,1,0,3,4,1,1,0,1,2,0.0,0.0,1.0,0.0
10416,1,35704,1,43,1,0,0,0,0,5,2,1,0,0,1,1,0.0,0.0,0.0,1.0
10417,2,45236,2,75,1,0,0,0,0,3,3,1,0,1,1,3,0.0,0.0,1.0,0.0
10418,4,48426,2,64,0,0,1,0,1,2,2,0,0,0,1,2,1.0,0.0,0.0,0.0
10419,3,59913,2,29,1,1,0,0,1,2,2,0,0,0,1,2,1.0,0.0,0.0,0.0
10420,3,20039,3,27,0,1,0,0,1,3,3,1,0,0,1,3,0.0,0.0,1.0,0.0
10421,4,16691,1,61,1,0,0,0,1,5,2,1,0,0,1,2,0.0,0.0,1.0,0.0
10422,5,41765,2,51,0,1,0,1,0,4,3,1,0,0,1,2,0.0,0.0,1.0,0.0
10423,7,40007,2,37,1,0,0,0,0,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
10424,6,15470,1,73,1,0,0,0,0,5,5,0,0,0,1,3,0.0,0.0,1.0,0.0
10425,0,1939,2,56,1,0,0,0,0,5,5,0,0,0,3,3,0.0,0.0,0.0,1.0
10426,5,3968,2,47,1,0,0,0,0,3,3,1,0,0,2,1,0.0,0.0,1.0,0.0
10427,2,16937,1,84,1,0,0,0,1,3,3,0,0,0,1,3,1.0,0.0,0.0,0.0
10428,5,4908,2,51,0,0,1,0,1,3,2,0,0,0,2,2,0.0,0.0,1.0,0.0
10429,0,10812,2,55,0,0,1,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
10430,4,17402,1,60,1,0,0,0,0,3,5,0,1,0,3,3,0.0,1.0,0.0,0.0
10431,4,7658,2,61,0,1,0,0,0,5,6,0,0,0,3,3,0.0,0.0,1.0,0.0
10432,0,55820,1,59,1,0,0,0,1,3,2,1,0,0,1,1,0.0,0.0,1.0,0.0
10433,7,25931,2,34,0,1,0,1,0,4,2,1,0,0,2,3,0.0,0.0,0.0,1.0
10434,3,20293,3,23,1,1,1,0,1,4,2,0,0,0,1,1,0.0,0.0,1.0,0.0
10435,1,3858,2,45,0,0,1,0,1,3,2,0,0,0,1,1,1.0,0.0,0.0,0.0
10436,1,26595,2,40,0,0,1,0,1,5,5,0,0,1,2,3,0.0,0.0,1.0,0.0
10437,7,29471,2,38,1,1,0,0,0,3,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10438,3,47163,2,27,0,1,1,1,0,5,3,1,0,0,1,2,0.0,0.0,1.0,0.0
10439,3,2296,2,20,1,0,0,1,1,2,2,1,0,1,1,1,0.0,0.0,1.0,0.0
10440,1,26514,2,41,1,0,0,0,0,4,4,0,0,0,1,3,0.0,0.0,1.0,0.0
10441,5,53087,2,52,0,0,1,0,1,5,5,1,1,0,1,2,0.0,0.0,1.0,0.0
10442,2,53727,2,78,0,0,1,0,0,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
10443,3,21993,2,25,1,1,1,0,0,2,2,1,0,0,3,1,0.0,0.0,0.0,1.0
10444,3,40627,2,26,1,1,0,0,0,2,3,1,0,0,1,2,1.0,0.0,0.0,0.0
10445,4,4145,2,60,1,0,0,0,0,4,4,0,1,0,1,3,0.0,0.0,1.0,0.0
10446,5,37093,1,50,0,1,0,1,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0
10447,2,33102,2,76,1,0,0,0,0,3,2,1,0,0,1,3,0.0,0.0,0.0,1.0
10448,1,28641,2,41,1,0,0,1,1,3,5,1,0,0,1,1,0.0,0.0,1.0,0.0
10449,3,27912,2,22,1,1,0,0,0,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
10450,0,15912,1,59,1,0,0,0,0,1,5,0,1,0,1,2,0.0,0.0,1.0,0.0
10451,5,48067,2,49,1,0,0,0,1,4,2,0,0,0,1,2,1.0,0.0,0.0,0.0
10452,6,33114,2,67,1,0,0,0,0,3,3,1,0,0,1,1,0.0,0.0,1.0,0.0
10453,1,22028,2,40,0,1,0,0,0,4,5,0,0,1,1,3,0.0,0.0,0.0,1.0
10454,1,24997,2,42,0,0,1,0,1,3,2,1,0,1,1,1,0.0,0.0,0.0,1.0
10455,0,4642,2,58,1,0,0,0,0,5,6,1,0,0,1,2,0.0,0.0,1.0,0.0
10456,7,40632,2,38,1,0,0,1,1,2,2,1,1,0,1,1,0.0,0.0,1.0,0.0
10457,1,34524,2,46,0,1,0,0,1,5,7,0,1,1,1,1,0.0,0.0,1.0,0.0
10458,4,40082,2,65,0,0,1,0,0,3,3,0,0,0,1,1,1.0,0.0,0.0,0.0
10459,0,53027,2,58,0,1,0,0,1,4,3,0,0,0,1,2,0.0,0.0,0.0,1.0
10460,2,35509,1,78,0,1,1,0,0,3,1,0,0,0,1,2,0.0,0.0,1.0,0.0
10461,6,30970,2,69,1,0,0,0,1,3,3,1,0,0,1,3,0.0,0.0,1.0,0.0
10462,5,2329,2,51,0,1,0,0,0,3,3,0,0,0,3,1,0.0,1.0,0.0,0.0
10463,4,36693,1,65,1,1,0,0,1,5,5,0,0,0,1,2,0.0,1.0,0.0,0.0
10464,2,40010,2,80,0,0,1,0,1,4,3,0,0,0,1,2,1.0,0.0,0.0,0.0
10465,7,29286,2,37,0,1,0,0,1,3,3,0,0,0,1,2,0.0,0.0,0.0,1.0
10466,7,36354,1,34,1,1,0,0,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10467,2,712,3,76,1,0,0,0,0,5,3,0,0,0,1,3,0.0,0.0,1.0,0.0
10468,1,13682,1,43,1,0,0,1,1,3,1,1,0,0,1,1,1.0,0.0,0.0,0.0
10469,0,18200,2,58,0,1,0,0,0,3,2,0,1,0,1,1,0.0,0.0,1.0,0.0
10470,4,47053,2,62,0,0,1,1,1,3,2,1,0,0,1,2,1.0,0.0,0.0,0.0
10471,6,36766,1,70,1,0,0,0,0,2,4,1,0,0,1,3,0.0,0.0,1.0,0.0
10472,1,36708,1,44,0,1,0,0,0,3,3,1,0,0,1,2,0.0,0.0,0.0,1.0
10473,5,33668,2,48,1,0,0,0,0,4,4,0,0,0,2,1,1.0,0.0,0.0,0.0
10474,4,47060,2,61,0,0,1,0,0,2,4,0,0,0,1,3,0.0,0.0,0.0,1.0
10475,5,8088,2,47,0,1,0,0,0,3,4,0,0,0,1,3,0.0,0.0,0.0,1.0
10476,4,53422,2,61,1,0,0,0,1,3,5,0,0,0,1,1,0.0,0.0,1.0,0.0
10477,0,11689,2,56,0,0,1,0,0,3,5,1,0,0,1,2,0.0,0.0,1.0,0.0
10478,7,38479,1,37,1,1,0,0,0,5,3,1,0,0,1,1,0.0,0.0,1.0,0.0
10479,7,20834,3,32,0,0,1,0,1,3,2,0,0,0,2,1,0.0,0.0,0.0,1.0
10480,0,48143,2,58,1,0,0,0,1,5,4,1,0,0,1,3,1.0,0.0,0.0,0.0
10481,3,20900,2,27,0,1,1,1,1,3,1,0,0,0,1,1,0.0,0.0,0.0,1.0
10482,3,21054,2,20,0,1,0,0,1,5,5,0,0,1,2,1,0.0,0.0,0.0,1.0
10483,3,13603,1,28,1,0,0,1,1,3,2,1,1,0,1,1,0.0,0.0,0.0,1.0
10484,1,2690,2,39,1,0,0,0,0,3,3,0,0,0,1,2,0.0,0.0,1.0,0.0
10485,2,38126,1,80,0,0,1,0,1,3,2,0,0,0,1,2,1.0,0.0,0.0,0.0
10486,1,27349,2,46,1,0,0,0,0,3,2,0,0,0,1,1,0.0,0.0,0.0,1.0
10487,3,51420,2,22,1,1,1,1,1,3,4,1,0,0,1,3,0.0,0.0,1.0,0.0
10488,7,18929,2,38,0,1,0,0,1,5,2,0,0,0,1,1,0.0,0.0,0.0,1.0
10489,5,27424,2,49,1,0,0,0,0,3,5,1,0,0,3,3,0.0,0.0,1.0,0.0
10490,5,8690,2,51,1,1,1,0,0,4,3,0,0,0,1,3,0.0,0.0,1.0,0.0
10491,4,9777,2,60,0,1,0,0,0,2,6,0,0,0,2,3,0.0,0.0,1.0,0.0
10492,1,26221,2,44,1,0,1,0,1,5,5,1,0,0,1,1,0.0,0.0,1.0,0.0
10493,6,41425,2,72,0,1,0,0,0,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
10494,3,58580,1,22,1,0,0,0,0,3,2,0,0,0,1,3,0.0,0.0,0.0,1.0
10495,5,9996,2,47,1,0,0,0,0,4,4,0,0,0,1,2,1.0,0.0,0.0,0.0
10496,6,52741,2,66,0,0,1,0,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
10497,4,60369,2,60,0,1,1,0,0,3,1,1,0,0,1,2,0.0,0.0,1.0,0.0
10498,3,38978,1,28,1,0,0,0,1,4,2,0,0,0,1,3,0.0,1.0,0.0,0.0
10499,1,4723,2,44,1,0,0,0,1,4,3,1,0,0,1,1,0.0,0.0,0.0,1.0
10500,1,2288,2,46,1,1,0,0,1,2,5,1,0,0,1,2,0.0,0.0,1.0,0.0
10501,6,34044,2,72,0,0,1,1,0,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
10502,7,24306,2,31,1,1,0,0,1,5,4,0,0,0,1,1,0.0,1.0,0.0,0.0
10503,3,5720,2,25,1,0,0,1,1,4,3,1,0,0,1,1,0.0,1.0,0.0,0.0
10504,4,4483,2,65,0,0,1,0,0,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
10505,6,37190,1,68,0,0,1,0,0,5,5,1,0,0,1,1,0.0,0.0,1.0,0.0
10506,7,18743,2,36,1,0,0,1,1,2,2,1,0,0,1,1,0.0,0.0,0.0,1.0
10507,1,44730,2,46,0,1,0,0,0,2,2,0,0,0,3,2,1.0,0.0,0.0,0.0
10508,4,37412,1,63,1,0,0,0,1,3,3,0,0,0,1,2,0.0,0.0,1.0,0.0
10509,6,29092,2,69,1,0,0,0,0,5,5,0,0,0,1,3,0.0,0.0,1.0,0.0
10510,1,32654,2,40,0,1,0,0,0,2,4,1,0,0,1,1,0.0,1.0,0.0,0.0
10511,1,50332,2,45,1,0,0,0,0,4,5,0,0,0,1,1,1.0,0.0,0.0,0.0
10512,6,50932,2,72,0,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
10513,3,1706,2,28,0,1,0,0,1,4,2,0,0,0,1,2,0.0,0.0,1.0,0.0
10514,1,10143,2,45,0,1,0,0,0,4,6,0,0,0,1,2,1.0,0.0,0.0,0.0
10515,6,33561,2,69,1,0,0,0,0,5,7,0,0,0,1,1,0.0,0.0,1.0,0.0
10516,7,10626,2,32,0,1,0,0,1,5,6,0,0,0,1,3,0.0,0.0,1.0,0.0
10517,0,24544,2,59,1,0,0,0,1,1,6,1,0,0,2,3,0.0,0.0,1.0,0.0
10518,2,24030,2,74,0,0,1,0,0,2,5,1,1,0,1,3,0.0,0.0,1.0,0.0
10519,6,40418,2,66,1,1,0,0,1,5,5,1,0,0,2,3,0.0,0.0,1.0,0.0
10520,7,14557,1,34,0,1,0,0,0,4,4,0,0,1,1,2,0.0,0.0,1.0,0.0
10521,5,5376,2,47,1,0,1,0,1,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
10522,5,7971,2,51,0,1,0,0,1,4,5,1,1,0,1,2,0.0,0.0,1.0,0.0
10523,2,38771,1,76,1,0,0,0,0,4,3,0,0,0,1,3,0.0,0.0,1.0,0.0
10524,0,14745,1,54,1,1,0,0,1,3,3,0,0,0,1,2,1.0,0.0,0.0,0.0
10525,0,54443,1,58,1,0,0,0,0,3,5,1,0,0,1,1,0.0,0.0,1.0,0.0
10526,4,9437,2,62,0,0,1,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
10527,4,18806,2,60,1,1,0,1,1,2,2,1,0,0,1,3,0.0,0.0,1.0,0.0
10528,1,20119,3,39,0,1,0,1,0,5,6,0,0,0,1,3,0.0,0.0,1.0,0.0
10529,0,41871,2,57,0,1,0,0,1,3,2,0,0,0,2,1,0.0,0.0,0.0,1.0
10530,3,51538,2,21,1,1,0,1,1,3,1,0,0,0,1,2,0.0,0.0,0.0,1.0
10531,5,33846,2,49,1,0,0,0,0,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
10532,0,6847,2,59,1,0,0,0,0,4,5,1,0,0,1,2,0.0,0.0,1.0,0.0
10533,1,56967,1,46,0,1,0,0,0,3,3,0,0,0,2,1,0.0,0.0,1.0,0.0
10534,7,50073,2,31,0,1,0,0,1,4,3,0,0,0,1,2,0.0,1.0,0.0,0.0
10535,1,47160,2,42,0,0,1,0,1,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10536,1,34433,2,42,1,0,0,0,1,4,4,1,0,0,1,3,0.0,0.0,1.0,0.0
10537,2,15162,1,77,0,0,1,0,1,2,2,0,1,0,1,3,0.0,0.0,1.0,0.0
10538,4,27507,2,60,1,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10539,6,16807,1,66,1,1,0,0,1,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
10540,2,42313,3,80,1,1,0,0,0,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
10541,0,56199,1,54,0,0,1,0,0,3,5,0,0,0,1,3,0.0,0.0,1.0,0.0
10542,5,55586,1,51,0,1,0,0,1,3,9,1,0,0,2,2,0.0,0.0,1.0,0.0
10543,0,24404,2,57,0,1,0,0,0,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
10544,3,47838,2,25,1,1,0,0,1,4,2,0,0,0,1,3,0.0,0.0,0.0,1.0
10545,3,37543,1,26,1,0,0,1,1,4,2,1,0,0,1,3,0.0,0.0,0.0,1.0
10546,7,9140,2,31,1,1,0,0,0,2,2,1,0,0,1,3,0.0,0.0,1.0,0.0
10547,1,31385,2,44,1,1,0,0,0,4,5,0,0,0,3,3,0.0,1.0,0.0,0.0
10548,2,44611,2,85,1,0,0,0,0,3,2,0,0,0,1,2,1.0,0.0,0.0,0.0
10549,2,47576,2,75,1,0,0,0,0,4,3,0,0,0,1,2,1.0,0.0,0.0,0.0
10550,3,31262,2,27,1,0,0,1,1,4,2,1,0,0,1,2,0.0,1.0,0.0,0.0
10551,0,26750,2,55,1,0,0,0,0,4,6,1,0,0,2,3,0.0,0.0,1.0,0.0
10552,6,36388,1,70,0,0,1,0,0,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
10553,1,52320,2,46,1,0,0,0,0,5,6,1,0,0,1,3,0.0,0.0,1.0,0.0
10554,0,30497,2,56,1,0,0,0,0,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
10555,5,27394,2,51,0,0,1,0,1,2,2,1,0,0,1,1,1.0,0.0,0.0,0.0
10556,1,3880,2,39,1,0,0,1,1,5,3,1,0,0,1,2,0.0,0.0,0.0,1.0
10557,2,30389,2,75,0,0,1,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
10558,5,25325,2,53,0,0,1,0,0,4,3,1,0,0,2,1,0.0,0.0,1.0,0.0
10559,2,12579,2,79,0,1,0,0,1,2,2,1,0,0,1,2,0.0,0.0,1.0,0.0
10560,0,49769,2,57,0,1,0,0,0,5,3,0,1,0,1,3,0.0,0.0,1.0,0.0
10561,4,36952,1,61,1,1,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
10562,6,58514,1,73,1,0,0,1,1,3,1,1,1,0,1,2,1.0,0.0,0.0,0.0
10563,4,56070,1,63,1,0,0,0,1,3,2,1,0,0,1,2,0.0,0.0,0.0,1.0
10564,7,43188,2,32,1,1,0,1,0,4,5,1,0,0,2,2,0.0,0.0,1.0,0.0
10565,6,48037,2,67,1,0,0,0,0,3,3,0,0,0,1,2,0.0,0.0,1.0,0.0
10566,5,24110,2,52,0,1,0,0,0,4,5,0,0,0,1,3,0.0,0.0,1.0,0.0
10567,4,8913,2,63,1,1,0,1,1,3,4,1,0,0,1,1,0.0,0.0,1.0,0.0
10568,0,43773,2,56,1,0,0,0,0,3,5,1,0,0,1,2,0.0,0.0,1.0,0.0
10569,0,33190,2,57,1,0,0,0,0,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
10570,2,40641,2,74,1,0,0,0,0,5,5,1,1,0,1,3,0.0,0.0,1.0,0.0
10571,6,56389,1,70,1,0,0,0,1,3,3,1,0,0,1,2,0.0,0.0,1.0,0.0
10572,4,49754,2,64,0,1,0,0,1,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
10573,0,9583,2,57,1,0,0,0,0,4,6,1,1,0,3,3,0.0,0.0,1.0,0.0
10574,6,228,3,67,1,0,0,0,1,3,2,0,0,0,1,1,0.0,0.0,0.0,1.0
10575,3,20763,3,21,1,1,1,1,0,2,3,1,0,0,1,3,0.0,0.0,0.0,1.0
10576,0,45658,2,56,0,1,0,0,0,4,4,1,0,0,1,1,0.0,0.0,1.0,0.0
10577,1,21879,2,39,0,1,0,0,1,2,5,0,0,0,1,3,0.0,0.0,1.0,0.0
10578,4,5922,2,63,0,1,0,0,1,2,2,1,0,0,1,2,0.0,1.0,0.0,0.0
10579,3,59446,2,25,1,0,0,0,1,3,1,0,0,0,1,3,0.0,0.0,0.0,1.0
10580,1,25774,2,40,1,1,0,0,1,4,5,0,0,0,1,3,0.0,0.0,0.0,1.0
10581,7,1691,2,34,0,1,0,1,1,5,6,0,0,0,2,3,0.0,0.0,1.0,0.0
10582,3,2045,2,24,0,1,0,1,0,4,3,1,0,0,1,3,0.0,1.0,0.0,0.0
10583,0,20297,3,55,0,1,0,0,0,3,3,0,0,0,1,2,0.0,1.0,0.0,0.0
10584,6,30490,2,66,1,0,0,0,0,4,6,0,0,0,1,1,0.0,0.0,1.0,0.0
10585,4,52551,2,64,0,0,1,0,1,3,3,1,0,0,2,3,1.0,0.0,0.0,0.0
10586,1,951,3,39,0,1,0,1,0,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0
10587,7,15561,1,36,1,0,0,0,1,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
10588,6,9216,2,70,1,0,0,0,1,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10589,1,42988,3,46,1,1,0,0,1,3,3,1,0,0,2,2,1.0,0.0,0.0,0.0
10590,4,36276,1,63,1,0,0,0,1,3,1,1,0,0,1,1,1.0,0.0,0.0,0.0
10591,5,58212,1,49,0,1,0,0,1,4,5,1,0,0,1,2,1.0,0.0,0.0,0.0
10592,1,2490,2,41,0,1,0,0,1,5,3,0,0,0,1,1,1.0,0.0,0.0,0.0
10593,2,40829,2,80,1,1,0,0,0,4,4,0,1,0,1,2,0.0,0.0,1.0,0.0
10594,5,12572,2,47,1,0,0,0,1,5,6,1,0,0,3,3,0.0,0.0,1.0,0.0
10595,6,25438,2,70,0,0,1,0,1,4,3,0,0,0,2,3,1.0,0.0,0.0,0.0
10596,0,24454,2,59,0,1,0,1,1,3,2,1,0,0,1,3,1.0,0.0,0.0,0.0
10597,7,45802,2,31,1,1,0,0,0,5,5,1,0,0,1,2,0.0,0.0,1.0,0.0
10598,0,5694,2,57,1,0,0,0,0,2,2,1,0,1,1,1,0.0,0.0,0.0,1.0
10599,6,29867,2,68,1,0,0,0,1,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
10600,6,19636,3,68,1,1,1,0,0,3,5,0,0,0,1,2,0.0,0.0,1.0,0.0
10601,6,645,3,69,0,0,1,0,0,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
10602,5,49303,2,49,0,0,1,0,1,5,5,0,0,0,1,2,0.0,0.0,1.0,0.0
10603,6,17918,2,66,1,0,0,0,0,4,3,1,0,1,1,3,0.0,0.0,1.0,0.0
10604,4,29630,2,64,0,1,1,0,1,2,2,1,0,0,1,1,0.0,0.0,1.0,0.0
10605,6,17166,1,67,1,0,0,0,0,4,3,0,1,0,1,2,0.0,1.0,0.0,0.0
10606,6,57736,1,72,0,0,1,0,0,2,4,1,0,0,1,3,0.0,0.0,1.0,0.0
10607,1,19000,2,46,0,1,0,0,1,5,4,0,0,0,1,3,0.0,0.0,0.0,1.0
10608,0,46742,2,58,1,0,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
10609,1,27301,2,46,1,0,0,0,0,4,2,0,0,0,1,3,0.0,0.0,0.0,1.0
10610,7,46915,2,38,1,0,0,1,1,2,2,1,0,0,2,1,0.0,0.0,0.0,1.0
10611,0,27950,2,58,0,1,0,0,1,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
10612,7,55159,1,33,1,0,0,0,1,5,5,0,0,0,2,2,0.0,0.0,1.0,0.0
10613,2,19577,3,86,1,1,0,0,0,5,3,0,0,0,1,3,0.0,0.0,1.0,0.0
10614,1,14397,1,40,0,0,1,0,1,5,5,0,0,0,1,3,1.0,0.0,0.0,0.0
10615,1,16679,1,43,1,1,0,0,1,4,4,1,0,0,1,2,1.0,0.0,0.0,0.0
10616,2,32021,2,77,0,1,1,0,1,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10617,4,12646,2,60,1,0,0,0,1,4,5,0,0,0,2,3,0.0,0.0,0.0,1.0
10618,6,13891,1,69,1,0,0,0,1,4,3,0,1,0,2,1,1.0,0.0,0.0,0.0
10619,1,52275,2,40,1,1,0,0,0,3,2,1,0,1,3,2,1.0,0.0,0.0,0.0
10620,7,2480,2,34,0,1,0,1,1,4,2,1,0,0,1,2,1.0,0.0,0.0,0.0
10621,2,58240,1,74,0,1,0,0,0,2,4,0,1,0,1,3,0.0,0.0,1.0,0.0
10622,3,53684,2,23,0,1,0,1,1,4,1,1,0,0,1,2,0.0,0.0,0.0,1.0
10623,5,20391,3,51,1,0,0,0,1,3,5,1,0,0,1,1,0.0,0.0,1.0,0.0
10624,0,43417,2,57,1,0,0,0,1,5,7,0,0,0,1,3,0.0,0.0,1.0,0.0
10625,7,41400,2,37,1,1,0,0,0,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
10626,4,31754,2,62,0,1,0,0,0,5,5,0,0,0,2,1,0.0,0.0,1.0,0.0
10627,3,19063,2,26,0,1,0,0,1,3,1,0,0,0,1,1,0.0,0.0,0.0,1.0
10628,5,4345,2,52,1,0,0,0,0,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10629,7,5873,2,32,0,0,1,1,0,4,5,1,0,0,1,2,0.0,0.0,1.0,0.0
10630,1,16899,1,46,1,0,0,0,1,3,2,0,0,0,1,3,0.0,0.0,0.0,1.0
10631,7,46457,2,34,1,1,1,0,0,3,3,0,0,1,1,1,0.0,1.0,0.0,0.0
10632,1,1103,2,42,0,1,0,0,0,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
10633,3,22652,2,28,0,1,0,1,1,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
10634,7,27653,2,37,1,1,1,0,0,4,3,0,0,0,1,3,0.0,0.0,1.0,0.0
10635,4,52966,2,64,1,0,0,0,1,3,3,1,0,0,1,3,1.0,0.0,0.0,0.0
10636,2,54932,1,79,1,0,0,0,0,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
10637,4,28870,2,64,0,0,1,0,0,3,3,1,0,0,2,2,1.0,0.0,0.0,0.0
10638,7,11709,2,38,0,0,1,0,1,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
10639,7,2689,2,37,1,1,0,1,1,3,2,1,0,0,1,1,0.0,0.0,0.0,1.0
10640,3,2983,2,22,0,0,0,1,0,3,2,1,0,1,1,3,0.0,0.0,0.0,1.0
10641,3,4520,2,23,1,0,0,0,1,4,1,0,0,0,1,1,0.0,0.0,0.0,1.0
10642,7,34458,2,38,1,0,0,0,1,5,5,0,0,0,1,3,0.0,0.0,1.0,0.0
10643,6,19743,3,72,1,0,0,0,0,5,6,0,0,0,1,2,0.0,0.0,1.0,0.0
10644,3,28534,2,25,1,1,0,0,0,4,2,0,1,1,1,2,0.0,0.0,0.0,1.0
10645,4,44931,2,60,0,0,1,0,1,3,1,1,0,0,1,2,0.0,0.0,0.0,1.0
10646,4,17652,1,65,1,0,0,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
10647,4,44762,2,61,1,0,0,0,0,5,6,1,0,0,1,1,0.0,0.0,1.0,0.0
10648,5,31379,2,47,1,0,0,1,0,3,4,1,0,0,1,2,0.0,0.0,1.0,0.0
10649,6,17162,1,69,0,0,1,0,1,5,4,1,1,0,1,1,0.0,0.0,1.0,0.0
10650,1,10843,2,46,1,0,0,0,0,5,9,0,0,0,1,1,0.0,0.0,1.0,0.0
10651,7,57224,1,35,1,1,0,0,1,5,4,1,0,0,1,2,0.0,0.0,1.0,0.0
10652,5,29991,2,53,0,1,0,0,1,2,2,0,0,0,1,1,0.0,0.0,1.0,0.0
10653,3,47885,2,25,1,1,0,0,0,3,3,0,1,0,1,2,0.0,0.0,0.0,1.0
10654,4,58181,1,65,1,0,0,0,1,2,2,1,0,0,1,2,0.0,0.0,1.0,0.0
10655,2,37391,1,74,1,1,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
10656,0,25320,2,55,0,0,1,0,0,4,7,1,0,0,1,3,0.0,0.0,1.0,0.0
