ID,Year,Make,MakeSeries,Segment,4Region,9Region,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,APEAL_Index,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
B79B5698,2015,Volkswagen,Volkswagen Jetta,Compact Car,Northeast,Middle Atlantic,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.485995567,0.555555556,0.555555556,0.555432126,0.555503279,0.684139525,0.555555556,0.636791876,0.555555556,0.697396927,0.555555556,0.666666667
B79BB8AS,2015,Volkswagen,Volkswagen Jetta,Compact Car,Midwest,East North Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.766837411,0.888888889,0.784900712,0.823294823,0.857815828,0.75472225,0.756231179,0.791076448,0.799020098,0.829828128,0.777777778,0.888888889
B9358B2N,2015,Volkswagen,Volkswagen Jetta,Compact Car,Midwest,East North Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.509267078,0.58800649,0.579569068,0.556509665,0.571074144,0.537787112,0.554044293,0.710362297,0.513426435,0.627326156,0.777777778,0.666666667
B76A47BK,2015,Mazda,Mazda MAZDA3,Compact Car,Midwest,East North Central,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.589876033,0.813862773,0.708670867,0.672928238,0.540543774,0.584903824,0.609305375,0.595262696,0.906276039,0.569620816,0.555555556,0.666666667
B679326Y,2015,Dodge,Dodge Dart,Compact Car,South,South Atlantic,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.694617586,0.764275077,0.948983787,0.869073539,0.979268176,0.777735551,0.957006812,0.620737926,0.588596696,0.904098479,0.384111111,0.777777778
B79B23BA,2015,Volkswagen,Volkswagen Jetta,Compact Car,West,Mountain,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.655687944,0.621679892,0.650198353,0.697433904,0.674326987,0.832440466,0.675623118,0.801264318,0.646168716,0.759246298,0.888888889,0.777777778
B7A8BB9T,2015,Chevrolet,Chevrolet Cruze,Compact Car,Midwest,East North Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.818932492,1,0.888888889,0.71652966,0.888805246,0.861419475,0.888888889,0.763634748,0.745403237,0.888888889,0.888888889,0.888888889
B79B547K,2015,Volkswagen,Volkswagen Jetta,Compact Car,Northeast,New England,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.417925366,0.465393079,0.423164539,0.458620307,0.813194502,0.51003567,0.235323532,0.468175405,0.666666667,0.459798465,0.555555556,0.333333333
B827874B,2015,Chevrolet,Chevrolet Cruze,Compact Car,South,West South Central,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.974442121,1,1,0.999777827,1,0.963847162,1,0.979724694,1,0.805241698,1,1
B79A4B5A,2015,Volkswagen,Volkswagen Beetle,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.597951752,0.75401747,0.706281739,0.637547212,0.681398684,0.51007323,0.53227545,0.515848415,0.889633259,0.595773756,0.717444444,0.666666667
B7A76249,2015,Chevrolet,Chevrolet Cruze,Compact Car,Midwest,East North Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.939422469,1,1,0.777604977,0.999905902,1,1,0.888888889,1,0.777777778,1,0.888888889
B792579X,2015,Volkswagen,Volkswagen Jetta,Compact Car,West,Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.794781449,0.854293081,0.928026136,0.884359031,0.795237297,0.792792724,0.827027147,0.823917608,0.871112889,0.804397338,0.777777778,0.888888889
B735949C,2015,Hyundai,Hyundai Elantra,Compact Car,West,Mountain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.947905057,0.981485186,1,0.95401022,0.999905902,0.986265293,0.888888889,0.95670433,1,0.890010999,0.888888889,1
B734394L,2015,Honda,Honda CR-Z,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.994496255,1,1,0.95166563,1,1,1,1,1,1,1,1
B77A538N,2015,Mitsubishi,Mitsubishi Lancer,Compact Car,Northeast,New England,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.524233146,0.666666667,0.435154627,0.666518551,0.594476046,0.46065451,0.888888889,0.555555556,0.666666667,0.496317035,0.666666667,0.777777778
B78494BA,2015,Toyota,Toyota Prius,Compact Car,Midwest,East North Central,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.391488369,0.666666667,0.345879032,0.444456787,0.504888885,0.435123623,0.423764599,0.333333333,0.333333333,0.372907154,1,0.666666667
B73B476S,2015,Honda,Honda Civic,Compact Car,South,West South Central,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.97465519,1,0.936771455,0.999777827,0.974502385,0.929056239,0.979964663,0.93802542,1,1,1,1
B76A38BX,2015,Mazda,Mazda MAZDA3,Compact Car,South,West South Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.988734019,1,1,0.999777827,0.924140401,1,1,1,1,1,1,1
B77885A5,2015,Subaru,Subaru Impreza,Compact Car,West,Pacific,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75437257,0.801160232,0.747708104,0.810708731,0.691645945,0.826706226,0.757742441,0.855352465,0.867257719,0.876101279,0.777777778,0.888888889
B779457Z,2015,Subaru,Subaru Impreza,Compact Car,Northeast,New England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.970164214,1,1,0.999777827,0.999905902,1,1,1,0.826347699,1,1,1
B79263BG,2015,Volkswagen,Volkswagen Golf,Compact Car,South,South Atlantic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.949685316,1,1,1,0.84766322,1,1,0.98664578,1,1,0.828555556,1
B793432B,2015,Volkswagen,Volkswagen Golf,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.801009878,0.851859261,0.888888889,0.869673406,0.78234351,0.792140881,0.821426587,0.865424569,0.820262418,0.815170372,0.888888889,0.888888889
B682793X,2015,Volkswagen,Volkswagen Jetta,Compact Car,Northeast,Middle Atlantic,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.862758603,0.777777778,0.777777778,1,0.997124728,0.898789879,0.746263515,1,0.909386839,1,0.777777778,1
B682823T,2015,Volkswagen,Volkswagen Jetta,Compact Car,South,South Atlantic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.911643601,0.930608344,0.901434588,0.955365474,0.854789243,0.917380071,0.919858653,0.921352309,0.96172605,0.890155429,1,1
B7AB24BC,2015,Buick,Buick Verano,Compact Car,West,Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.722893203,0.777777778,0.861575046,0.734392357,0.788769073,0.806958474,0.81629274,0.852381429,0.756146608,0.777777778,0.666666667,0.777777778
B7B2965C,2015,Chevrolet,Chevrolet Volt,Compact Car,South,West South Central,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.60215258,0.564646263,0.788856663,0.584192402,0.790029456,0.549070574,0.642575369,0.786610228,0.662693842,0.518537035,0.847666667,0.888888889
B68B343A,2015,Mazda,Mazda MAZDA3,Compact Car,Midwest,East North Central,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.828400045,0.981485186,0.892555922,0.892969896,0.906337953,0.912422909,0.910113234,0.854538324,0.888888889,0.794509438,0.606333333,0.888888889
B792B35V,2015,Volkswagen,Volkswagen Golf,Compact Car,Midwest,East North Central,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.813191315,0.719921762,0.912902401,0.666885137,0.896228895,0.905743908,0.961485037,0.887511249,0.888888889,0.818284838,0.888888889,0.888888889
B7AB558U,2015,Buick,Buick Verano,Compact Car,South,East South Central,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.318741651,0.722352582,0.327955018,0.356126194,0.354058121,0.418327611,0.364085631,0.436216489,0.333333333,0.688946439,0.444444444,0.333333333
B7B76889,2015,Dodge,Dodge Dart,Compact Car,Midwest,West North Central,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.768851937,0.935620457,0.894533898,0.805665408,0.863993648,0.869327377,0.756553433,0.810918908,0.702985257,0.792942928,0.727,0.888888889
B737B6BZ,2015,Hyundai,Hyundai Elantra,Compact Car,Midwest,East North Central,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.363202154,0.677591074,0.622873398,0.424439014,0.444434285,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.666666667
B6824AAD,2015,Toyota,Toyota Prius,Compact Car,South,South Atlantic,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.977983093,1,1,0.937658298,0.933963721,1,1,1,1,0.948849559,1,1
B76A6265,2015,Mazda,Mazda MAZDA3,Compact Car,South,South Atlantic,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.824057859,0.888888889,0.888888889,0.828204843,0.856611216,0.877348513,0.825215855,0.738657134,1,0.673266007,0.888888889,0.888888889
B7B3A39C,2015,Chevrolet,Chevrolet Volt,Compact Car,Midwest,West North Central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.798618352,0.955846725,0.912780167,0.756887358,0.722761457,0.86930782,0.69463613,0.808296948,0.83726494,0.714684087,1,0.777777778
B68B72AD,2015,Mitsubishi,Mitsubishi Lancer,Compact Car,West,Pacific,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.512084055,0.666666667,0.600704515,0.524861142,0.666603935,0.555555556,0.555555556,0.628726016,0.666666667,0.555555556,0.555555556,0.777777778
B8767B3G,2015,Kia,Kia Forte,Compact Car,Midwest,East North Central,6,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.92479555,0.92292903,0.926270405,0.921695179,0.969221776,0.931780511,1,0.926673999,0.97003633,0.948260729,0.888888889,1
B877626B,2015,Kia,Kia Forte,Compact Car,South,South Atlantic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.999986098,1,1,1,0.999905902,1,1,1,1,1,1,1
B73576BT,2015,Hyundai,Hyundai Elantra,Compact Car,Northeast,Middle Atlantic,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.673040858,0.777777778,0.768365725,0.781026439,0.841040351,0.888888889,0.645442322,0.666666667,0.666666667,0.662322657,0.666666667,0.777777778
B736954W,2015,Hyundai,Hyundai Elantra,Compact Car,West,Pacific,6,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.844988772,1,0.979286818,0.958528438,0.860488573,0.982231556,1,1,0.95787088,1,0.222222222,0.888888889
B92286BR,2015,Subaru,Subaru WRX,Compact Car,West,Pacific,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.61163376,0.774466004,0.36817015,0.407276161,0.4297413,0.748217711,0.888888889,0.677187837,1,0.880345299,0.606333333,0.777777778
B746B33V,2015,Kia,Kia Forte,Compact Car,West,Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.998804581,1,1,0.989624528,0.999905902,1,1,1,1,1,1,1
B858532Q,2015,Honda,Honda Civic,Compact Car,Midwest,East North Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.456688049,0.555555556,0.444444444,0.555432126,0.555541274,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.666666667,0.666666667
B863233Z,2015,Hyundai,Hyundai Elantra,Compact Car,South,West South Central,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.504650022,0.606287924,0.801935749,0.593579205,0.559721145,0.635516552,0.579124579,0.491117555,0.574558211,0.625015276,0.606333333,0.777777778
B8643A7K,2015,Hyundai,Hyundai Elantra,Compact Car,Northeast,New England,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0.979977661,1,1,0.999777827,0.999905902,1,0.808980898,0.96696997,1,1,1,1
B864B6BA,2015,Hyundai,Hyundai Elantra,Compact Car,Northeast,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.999960772,1,1,0.999777827,0.999905902,1,1,1,1,1,1,1
B835365C,2015,Chevrolet,Chevrolet Volt,Compact Car,South,South Atlantic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.999960772,1,1,0.999777827,0.999905902,1,1,1,1,1,1,1
B835558B,2015,Chevrolet,Chevrolet Volt,Compact Car,West,Pacific,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.883587661,0.840445867,0.924003511,0.888691402,0.890807083,0.900301141,0.848595971,0.873557089,1,0.904809519,0.949222222,0.888888889
B83574BE,2015,Chevrolet,Chevrolet Volt,Compact Car,West,Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.856106926,0.930930631,0.872387239,0.874427905,0.869212155,0.879568068,0.852529697,0.906520459,0.850614939,0.733671077,1,1
B835BA6Q,2015,Chevrolet,Chevrolet Volt,Compact Car,Midwest,East North Central,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.973008994,0.882709875,1,0.999777827,1,1,1,0.933228899,1,1,1,1
B84AAA3R,2015,Dodge,Dodge Dart,Compact Car,Midwest,West North Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.943257169,1,1,0.887758276,0.853797157,0.888888889,1,1,1,0.888888889,1,1
B682252B,2015,Subaru,Subaru WRX,Compact Car,Midwest,East North Central,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.97004185,1,1,0.999777827,0.850335076,1,1,1,1,1,0.949222222,1
B682383V,2015,Toyota,Toyota Prius,Compact Car,South,East South Central,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.598747597,0.687615301,0.732528808,0.81473006,0.572429402,0.639847429,0.643119868,0.580719706,0.666666667,0.746458687,0.707888889,0.888888889
B6826974,2015,Volkswagen,Volkswagen Beetle,Compact Car,West,Mountain,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.825652302,0.92166211,0.930804192,0.828347478,0.881729216,0.901049105,0.9184474,0.876756769,0.931762379,0.923640969,0.555555556,1
B737AB9T,2015,Hyundai,Hyundai Elantra,Compact Car,Midwest,East North Central,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.983024224,1,1,1,0.999969226,1,1,1,1,1,0.888888889,1
B827865R,2015,Chevrolet,Chevrolet Cruze,Compact Car,South,South Atlantic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.884648053,0.927474384,0.899789979,0.857342813,0.976103943,0.884142748,0.600615617,0.96318146,0.906664889,0.907353709,1,1
B828242U,2015,Chevrolet,Chevrolet Cruze,Compact Car,Midwest,East North Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.890534305,0.926351937,0.912513474,0.838924683,0.888889901,0.864756476,0.888888889,0.946983079,0.910520059,0.98721239,0.939666667,0.888888889
B897A86N,2015,Mazda,Mazda MAZDA3,Compact Car,South,South Atlantic,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.603354744,0.785057011,0.6203287,0.666518551,0.673253801,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.777777778
